MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0002845945674758736,0.016869930867548733,0.012286467064048814,0.009178888125203344,-0.01830651681678086,-0.018304870803223405,-2.1448194793869425e-05,80.57043504714966
