Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
3.514268592078435e-05,0.32720956110780497,0.00042523694501994794,0.020621274088182522,0.015130210020637433,0.011223730785267616,-8.67903817807214e-05,-8.250007444199348e-05,4.271110932270421e-05,0.04070639610290527
