MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0008419814708351383,0.029016916976742003,0.013340258059728407,0.00558082213017172,-0.05385661602276559,-0.05385550955922014,-2.973233783799551e-05,86.490079164505
