MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00255842634837143,0.05058088916153442,0.024773302085,0.010174760000000033,-1.1309989285538529,-1.1309537005429626,0.00023302289199994794,1.6539857387542725
