Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-4.167807743539875e-05,0.4367338868225493,0.00042449621034687117,0.02060330581112825,0.015070814523987371,0.011286749372683591,0.0016552947554527853,0.0016583909231789873,3.6283476217510804e-05,0.10818147659301758
