MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0008753694978878296,0.02958664391051864,0.01885355286496931,0.010443985000000017,-1.3084433481535824,-1.3080682564490163,-0.0003771419342413154,1.5249719619750977
