Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-3.5315580597332648e-06,0.5086269315235781,0.0012006809672073843,0.0346508436723752,0.015059007238184825,0.005444470494838205,-8.736084298521796e-05,-7.623749711305194e-05,-0.0001155613388067297,0.04947209358215332
