learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
-0.0003849646800350376,0.020551330858255192,0.047870151911608386,0.05665706481412291,-0.05597293835252452,0.05468919232111322,0.024074836694189836,-0.08902233451131918,0.027368910944400943,ethnoracial group,RandomForest
-0.04658526946255418,-0.04844709675643977,0.047816421542058146,-0.11379748776454887,-0.047005217627831164,-0.05751677496868127,-0.018763707531958745,-0.13619675536827947,-0.09367286206179447,ethnoracial group,RandomForest
-0.020359890514034345,-0.030611811420688508,-0.04423133432836622,-0.05755202912343153,-4.413300549563592e-05,0.07189517610147521,0.0667613790579324,-0.17200853557000947,0.07198242880267401,ethnoracial group,RandomForest
0.002346381073199277,-0.0007456244872458147,0.017103996819658625,-0.07594641008766384,0.04417105862048993,-0.0010312713165436403,-0.020033314423756648,0.021093951741126077,-0.001127517939268409,ethnoracial group,RandomForest
0.0013037521409719295,0.06926204365949937,-0.03454778461000074,0.007317606592746982,0.05507205192900625,0.03186278041245332,0.06525600447472177,-0.07579053564443308,0.06609533104507592,ethnoracial group,RandomForest
0.0027558169957717935,0.18906038522478252,-0.033744588886930896,0.12430379190203406,0.18549770895128323,0.07626660274162154,0.07472844629368275,0.11583440651640639,0.05112868026134641,ethnoracial group,RandomForest
0.03543594924607152,0.06843240168675832,0.19679513288337389,-0.027630283353653848,0.045185182806322964,-0.012050745374929108,0.08633035930004698,0.12637265252110005,0.06696060028489369,ethnoracial group,RandomForest
0.06211265816271609,-0.09303717340140992,0.13111082404190558,0.07785328043422247,0.0009184860395503677,-0.022907072011272775,-0.06055973745561846,0.024676789750971685,0.06566319443892252,ethnoracial group,RandomForest
-0.07375877532513996,-0.06286149415847185,0.05093568927036505,-0.09062043513728851,-0.02464863038364957,-0.04887288647655465,-0.04824395392006227,-0.03351404356685596,-0.19758422030233996,ethnoracial group,RandomForest
0.004302545482850114,0.07047415923019616,0.07908322735528085,0.018590740170114386,0.07955568183729476,0.05139574574276763,0.02354943361983896,0.1536268898914153,-0.09474717332974825,ethnoracial group,RandomForest
0.021563956914924617,0.16728514912955053,0.06886990705217451,0.054014306132017506,0.1225281396539179,0.010577640354652272,0.191608721376368,0.1135694029627354,0.03581402642366994,ethnoracial group,RandomForest
0.022307129449874667,-0.024824968760683613,0.053123471725934894,-0.029274454212815233,0.008064799304704008,-0.04221524458301895,-0.0370088785622952,-0.019478742992110786,-0.06792774793663277,ethnoracial group,RandomForest
