learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
-0.0007876013984699853,-0.010968500535247457,0.007221420264514457,-0.0080485078469823,-0.0032200599981408386,-0.033726744570501566,-0.00261033989391108,0.0013247616685177004,-0.007700052689778681,international status,DecisionTree
-0.004382117526670899,-0.0713120779853003,0.005178978908205066,-0.0008063256854181613,-0.0028539351979205564,0.010680299530558355,0.0009295554571305556,0.0014929013593075174,0.0025570961401136785,international status,DecisionTree
0.0027152226828514583,0.026471897965424908,0.021434695485702215,0.02058643375157354,0.006865184065948271,-0.0937232232824788,0.020308199711699903,0.0232459019038232,-0.0864199372845821,international status,DecisionTree
0.007943835995672902,-0.0028905395604593618,-0.08779425777165967,0.004828237974485311,0.015512543308216787,-0.0045536444778801494,-0.005923622196374882,-0.016344247160958978,0.03070606888896027,international status,DecisionTree
-0.002173962543420898,-0.008212090038490737,0.0062031372174626625,-0.0011850793795936928,-0.03445551725498965,0.0038610226498645753,-0.00046112743749948936,0.017878711380581214,-0.039970719593914315,international status,DecisionTree
0.00032553572497065117,-0.006239218723637272,-0.00935368358456422,-0.0040607286021668255,0.011296180374274,0.0025127936041556853,-0.01584788594875125,0.0019571683516282014,-0.03910578619590797,international status,DecisionTree
-0.0008220005972936111,-0.003298983073395233,0.0026435112346603062,-0.02246164176665851,-0.0055559038806116245,-0.0015280277046323559,-0.0057054479852686356,-0.016360957067838935,-0.005426174158960881,international status,DecisionTree
-0.0005650625825377104,0.037489234136657744,0.019210263946544227,0.043456031917256506,0.02298162015057544,-0.0035296992608491,0.003612214728029147,-0.10832173796189737,-0.07284849007378394,international status,DecisionTree
0.01513978257190357,-0.0050439865117950676,0.008513502973590237,-0.003707085057748536,-0.007307423269850464,0.02078657349475127,-0.004294022960108938,-0.013713914081900275,-0.06888905215884042,international status,DecisionTree
0.18800749058241098,0.2554315443270805,0.17957752069602728,0.029315148531406345,0.0005044558450293521,0.09557719169410901,-0.003439292673017189,0.003961658791386266,0.19254865720556974,international status,DecisionTree
-0.15421297163811604,0.03332068376656091,0.00340778984391195,-0.0018583369290245339,0.027659402973686218,-0.007909246684378844,0.026006400300295336,0.008982198555499777,0.006088454811565007,international status,DecisionTree
-0.006309098063106493,-0.00030842545481680567,0.006515764725154447,-0.002566388817246475,-0.021940799354536845,0.021383518974223338,-0.009100430962130073,-0.0034619059032776995,-0.042727860144263316,international status,DecisionTree
-0.0020889268763511193,-0.003340138173299736,-0.01495694621084071,-0.00036417175408188677,0.004763840976126979,0.002994926745931884,-0.004797285317185135,-0.0364270005415261,-0.00429992384877427,international status,DecisionTree
0.005517266161022686,-0.11346149649777987,0.003522801724437622,-0.01988099846526942,-0.0012551371650972084,0.01617866761423696,0.0038575288054351043,0.041858159930725974,0.005147582892288012,international status,DecisionTree
0.012582972198609172,-0.00033584596511772405,-0.09009289713681097,0.024294019863161067,0.009881582999815959,0.006591966707511189,0.0016008662378678364,-0.045464191107053485,0.022425901202015243,international status,DecisionTree
-0.001831922077916637,-0.006521067534521862,-0.016974562639126133,-0.0026066892699198826,-0.01394163240863631,-0.006900692805519869,0.006264563615019711,-0.004254710092946414,-0.011748911786432722,international status,DecisionTree
-0.002211666996048751,-0.014595785721630547,0.0027320154567939416,-0.008616208825139733,-0.034106845792129366,-0.006141536756125268,0.004752817157777316,-0.01050086420937173,0.010172450685874251,international status,DecisionTree
-0.001131781175273037,-0.008486911737568674,-0.02559706470865827,-0.006581031674216694,0.007944233482164,-0.003892768633476004,-0.023338029426058303,0.007522276123032261,-0.004954547249944065,international status,DecisionTree
0.003417633218266517,0.07918417355895245,0.21514388545703722,0.24186047404255967,-0.018267399392964498,0.23306093832379865,-0.003633947985252567,0.1368253896361088,0.053893228141493436,international status,DecisionTree
-0.0065425859978765965,0.0019254404358767982,0.0038644077260917204,0.013160231397322805,-0.004220225145634362,-0.009636620682313458,0.00830953427956262,0.0023047083606472637,-0.06768051537367727,international status,DecisionTree
-0.0049379556024398644,-0.02204697874925524,-0.0019810451747266414,-0.0021022369240692325,0.00025875820106449176,-0.009976402244872338,-0.005768464590173321,-0.002109995822159274,-0.009851304093371259,international status,DecisionTree
0.011602523734556515,-0.0029065499979027513,0.01034346615360281,0.03247620871591242,-0.008677745018384388,-0.10995107691674975,-0.009336332144161671,0.016508084823261136,0.0014257956498661352,international status,DecisionTree
-0.010543387052142875,0.005107932686942317,0.0042774269397506,-0.002724621843643483,-0.007007766739571128,-0.02113616317210047,-0.0133316241439851,-0.00839150842841331,-0.00476591324683663,international status,DecisionTree
0.003848999055151374,-0.012386996993527128,-0.0011686505825306247,0.0028117305712674263,-0.006503088597938962,-0.023472073481166162,0.0009092274865640691,-0.014341942280827406,-0.00821283017699225,international status,DecisionTree
-0.0013410832333548418,-0.011996741232730484,0.006857959864827552,-0.01099200992292428,-0.057319287046685555,-0.013575105741282538,0.010226170218422464,0.005458241014384879,0.014166231079343101,international status,DecisionTree
0.00015481068787032723,0.016344544867489003,-0.021645507985041255,-0.003222594518976182,0.004858240064543845,0.0015436090562408599,-0.006040515611439417,-0.032263178667987,-0.018245032892699166,international status,DecisionTree
0.00030890220115580285,-0.0030918461392781486,0.0035833243395858813,-0.0033165261460323153,-0.006406526599708584,0.0017129696754749233,-0.008929331592574337,-0.01572233769236497,-0.02665425304625846,international status,DecisionTree
-0.002571493502908709,-0.004821405625912386,0.007411541313771174,0.009814285251263344,0.0165190218955218,-0.0032171132066725833,-0.019849546468649136,-0.0067593373909299375,-0.055041577265485,international status,DecisionTree
