MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00010918225337024956,0.01044903121682817,0.006101285556425,0.002729574999999984,-1.1488891482766843,-1.1488442467356097,-4.776388496010896e-05,2.9087839126586914
