MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
5.188907981983324e-05,0.007203407514491544,0.004181932908631246,0.001962058052740745,-0.02126377773849275,-0.021263735609260648,1.463055467379815e-06,76.63583493232727
