MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00038890108349006266,0.01972057513081357,0.011554789393695105,0.006470314733751703,-0.025573910718323045,-0.025421380456617015,-0.00024049945804466115,71.45117282867432
