Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-9.550681097198281e-05,0.7264388373202089,0.0002792714203158395,0.01671141586807771,0.012133960946601208,0.00902482221668166,0.0007402116261187031,0.0007417937937055363,2.102811206431451e-05,0.07446503639221191
