Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00039718449471619224,0.465265130493135,0.0012006797428117618,0.03465082600475437,0.015076984592835772,0.005446898710632225,-8.634100289439672e-05,-7.449856493835227e-05,-0.00011923819767339827,0.04680037498474121
