MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0003892482116160837,0.019729374334126352,0.011723578114492827,0.006814416671637347,-0.026489324855328844,-0.0263594809615868,-0.00022189466448448684,84.76940703392029
