MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00043294893448420134,0.020807424984466513,0.015188990236643295,0.011517296402695276,-0.018224110953495076,-0.018139309671339365,0.00018988814789965865,74.68889594078064
