Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
0.003125,0.359414935418612,-0.015326661220043574,-0.016012284080298797,-0.05398809523809524,0.10653506263616558,0.10723774509803913,0.05306209150326798,0.03095220588235293
-0.31957317073170727,0.02805460864288776,0.006333333333333335,-0.05584191075159912,-0.10663354662250328,-0.004058080808080809,-0.04957575757575758,0.012689711934156387,0.06360481257927059
-0.027174796747967477,-0.2167788288094521,0.04550462962962963,-0.011183859566108886,-0.3149146151474742,-0.005930555555555543,0.026856481481481446,0.01538415637860082,0.06323738833684635
-0.027174796747967477,-0.29983742561764243,0.04550462962962963,-0.03441573500523366,-0.10420996795285413,-0.005930555555555543,0.03260925925925923,-0.025491701796647587,-0.00605370621298805
-0.027174796747967477,-0.20970822758492133,-0.007444444444444445,-0.055416369626057956,-0.31714081207611017,0.0752891414141414,-0.006523989898989911,-0.02372806543301123,0.14684756439736116
0.028607723577235768,-0.20086437546193645,0.006333333333333335,-0.4112992116284799,0.0857876016260162,0.0015984848484848473,-0.029454545454545462,0.04328409090909091,0.05100689825080068
0.00905826558265583,-0.06340463648846799,-0.007444444444444445,0.03858113643475515,0.08362413292628099,0.0752891414141414,-0.005228535353535353,0.003702521177094753,0.44082241875151973
-0.009375000000000001,0.3226452762923351,-0.005525735294117648,0.15873057783719566,-0.0048862044817927185,0.010845142602495542,-0.05849331550802136,0.2002350872167049,-0.03917582866479925
-0.027174796747967477,0.08346864488561843,0.006333333333333335,0.1210290952709134,0.13054256414700782,0.0015984848484848473,-0.029454545454545462,0.02802102506546952,0.26063619465168564
-0.31957317073170727,-0.16358628174244705,-0.0061967592592592595,-0.021661158787513804,-0.1281843696677707,0.019462962962962963,0.08500694444444443,0.009739197530864201,0.09999263525042656
0.00905826558265583,-0.253205417186447,0.04550462962962963,-0.06288772386401112,-0.172267656400109,0.016291666666666683,0.03930092592592588,0.009739197530864201,-0.05653388788517514
0.004548611111111111,0.0797450987072719,-0.005525735294117648,-0.27372206888367023,-0.08019678865373311,-0.02244065656565657,-0.18128832442067733,0.03913523332453073,0.01474463067494114
-0.013645833333333336,0.12425131858579569,-0.005525735294117648,0.029564682343195384,-0.04908043062904175,0.010845142602495542,-0.17364968805704095,-0.2480292516669968,-0.09973020455095621
0.004548611111111111,0.27632224104568875,-0.019362336601307192,-0.08531047362828414,-0.058941541740152856,0.37440901663695786,0.06812262329174094,0.04326805225457188,-0.028056192370326364
0.00905826558265583,-0.23889073863784926,-0.007444444444444445,-0.0693444381913615,-0.08994134505654114,0.0752891414141414,-0.005228535353535353,0.003702521177094753,-0.10220042649016027
0.00905826558265583,-0.3417192897966172,0.04550462962962963,-0.04160026621609197,-0.061610456124635934,0.016291666666666683,0.03930092592592588,-0.10747917932906376,0.017253703661530867
-0.027174796747967477,-0.08718831116690197,0.006333333333333335,-0.019998769277495547,-0.12353459406948566,0.0015984848484848473,-0.04722121212121212,-0.058326711560044896,-0.06948742323871049
0.00905826558265583,-0.06308504681607664,0.006333333333333335,-0.10108385181013907,-0.172267656400109,-0.004058080808080809,-0.05087121212121213,-0.02002216610549944,-0.0290035848548721
0.00905826558265583,-0.21688879910865003,-0.007444444444444445,-0.061695212421559446,-0.07725844637764771,0.0752891414141414,-0.005228535353535353,0.05321995764581053,-0.19405192693677073
0.004548611111111111,-0.18369462792412145,-0.005525735294117648,-0.24434080786074255,0.1225539609053498,-0.02244065656565657,-0.18128832442067733,0.0616910975220616,0.02349648252679299
