Accuracy,Precision,Recall,F1 Score,Cohen's Kappa,ROC AUC,Log Loss,Classification Report,Runtime
0.95,0.9025000000000001,0.95,0.9256410256410256,0.0,0.5,1.8021826694558576,"{'0.0': {'precision': 0.95, 'recall': 1.0, 'f1-score': 0.9743589743589743, 'support': 19.0}, '1.0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'accuracy': 0.95, 'macro avg': {'precision': 0.475, 'recall': 0.5, 'f1-score': 0.48717948717948717, 'support': 20.0}, 'weighted avg': {'precision': 0.9025000000000001, 'recall': 0.95, 'f1-score': 0.9256410256410256, 'support': 20.0}}",0.05196404457092285
