MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.8011223150723967,0.8950543643111276,0.6785421083335781,0.45010126857725896,-0.7124946150404161,-0.6825537905782224,0.11834957012781913,0.07065296173095703
