Accuracy,Precision,Recall,F1 Score,Cohen's Kappa,ROC AUC,Log Loss,Classification Report,Runtime
0.85,0.8972222222222221,0.85,0.8729729729729729,-0.0714285714285714,0.4473684210526316,5.406548008367573,"{'0.0': {'precision': 0.9444444444444444, 'recall': 0.8947368421052632, 'f1-score': 0.918918918918919, 'support': 19.0}, '1.0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1.0}, 'accuracy': 0.85, 'macro avg': {'precision': 0.4722222222222222, 'recall': 0.4473684210526316, 'f1-score': 0.4594594594594595, 'support': 20.0}, 'weighted avg': {'precision': 0.8972222222222221, 'recall': 0.85, 'f1-score': 0.8729729729729729, 'support': 20.0}}",0.0017600059509277344
