MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
1.5761314509903446,1.2554407397365854,0.9096169675106651,0.5484823223147379,-2.369169191314919,-2.368904998240887,0.011117202626491952,0.0023658275604248047
