Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
0.12500412900643906,0.04480803208267116,0.09164957440595198,0.5633886737059262,-0.031055414162642507,-0.033536910395949505,-0.002412141873832743,0.0016992309881678205,0.11913155638604432
-0.07655917697755014,0.040277308824973324,-0.05421066455407668,0.0230714789209009,0.09268817621119699,0.32315910208023557,0.0629037846161113,-0.0028151375649504793,-0.014682642260758135
-0.13732930740025265,-0.08424700634712168,-0.0928662052924471,-0.13683937255610792,0.06968598386588226,0.3012956468581823,0.009594179071259683,-0.011930299876447246,-0.013524642397409211
-0.10734945433667924,0.0508474207424535,-0.15075957311337104,-0.08537297060070348,0.07699479618678512,0.4233352846096591,-0.059740592253455876,-0.029307002771102594,-0.1745253770149586
-0.07923477650343429,0.010554158152930879,-0.0019769718106640846,0.048716933631158366,-0.023186138369503253,0.3865183747490488,-0.049232647898570285,-0.02263273441401655,-0.20946465109752066
0.040635466003661865,-0.07244608973850948,-0.10875076447804918,-0.10490906346460405,0.06344566140093634,-0.018165877464009376,-0.031150323426034975,0.02724741005312597,0.11761805232843224
-0.05440439604080313,0.03225419540960012,0.09082440294434879,0.004819120618708814,-0.03917530068469976,0.31149875346316463,0.05652273855501644,0.01782825644813857,0.07624937794736225
-0.08859662524907128,0.001664848821403217,0.07202041633339783,-0.15403290741209547,0.019912190454359945,-0.11377246793424325,0.004212151994969745,0.03611490357329317,-0.06357154499117638
-0.10301910713905765,0.0335502638975223,-0.05754537096676651,-0.11533465537491355,0.10476391716619658,0.2938810445540474,0.06303102840427283,-0.00318223336566201,-0.002575288838172618
-0.07248263893659965,0.15116266473404819,-0.021854284199476492,0.13085256136813792,0.1554210684574378,-0.10463758691070954,-0.09602825795054593,0.005298502940094029,0.11443563146460749
0.20736111137955768,-0.007458111481465275,0.0005864895610578548,0.11436327066660901,-0.03234354596720966,0.47398746277867826,-0.11473943851195453,0.012761754526768823,0.0775795885610095
0.0244502472188795,0.0049188202789453035,0.0286044978664481,-0.03324048575769179,-0.006075543514273944,-0.12126731015026741,0.042273414863808624,0.02274219204436454,0.05158334343689273
-0.08826557125808877,-0.10527689448098328,-0.028849418247970167,-0.04275685055769711,-0.0718083086645986,-0.16190761623419356,0.045741231535245924,-0.026258246881908906,0.1398705771150479
0.21360681876668683,-0.04353239611381677,0.05793799846864724,-0.01879604353796224,-0.036999197752282525,0.3822513239428367,0.07449753303396651,0.012782466946401384,0.04026246954155458
-0.06479303524889418,0.04703616959138514,0.10478695499814841,0.020574295689777315,-0.0313091141407788,0.3843912119247016,0.0504817362793528,-0.007266829812604776,0.15837515911300268
-0.049066682702876674,0.053479530292465494,0.010082057376404075,0.1584286735431131,-0.06141569867243823,0.3171742586229853,0.007228732677123001,0.03111457545814232,0.054887717988828404
-0.08232658817467108,0.2926655290320078,-0.11287032781599259,-0.013746704539528153,-0.09799610234606808,-0.15405973876932277,0.11081789772195749,0.04569836837628453,0.14198724877139135
-0.052831021587651225,0.1634761931051144,-0.06812209473429197,0.1374641457862868,-0.02248513364270756,0.41752176909732885,-0.013887154747397039,-0.05407030381912593,-0.18735241923602525
-0.0581899216798208,0.03048544143219426,0.07246809152208165,0.0340765303668973,-0.03922239933071053,0.302374261925609,0.05705118038133684,0.004845283776056516,0.03346132026900945
0.15032437866885845,-0.002446321438422378,0.06815523976123701,0.048304528056892816,-0.004575357307635625,-0.18059712533336966,0.0758739938361399,0.004689412674263513,0.07219542263810613
