Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
0.016127873563218396,0.0,-0.1146192528735632,-0.03467832056194125,0.0,0.03872525542784163,0.0,-0.01574074074074074,-0.002314814814814814
-0.009123563218390803,0.0,-0.009123563218390803,-0.11128671775223499,0.0,0.03254310344827585,0.0,-0.01574074074074074,0.00023148148148148182
0.0045617816091954025,0.0,-0.01655890804597701,-0.11010137292464876,0.0,0.025107758620689653,0.0,-0.01574074074074074,0.00023148148148148182
-0.009123563218390803,0.0,-0.009123563218390803,-0.130036717752235,0.0,0.013793103448275846,0.0,-0.01574074074074074,0.037731481481481484
-0.009123563218390803,0.0,-0.009123563218390803,-0.12309227330779055,0.0,0.0130986590038314,0.0,-0.008796296296296295,0.024537037037037038
0.007986111111111109,0.0,-0.033680555555555554,0.12425294612794614,0.0,-0.07010732323232324,0.0,-0.15547138047138048,0.014520202020202027
0.014829638752052544,0.0,0.05204228243021346,-0.10191684911512496,0.0,-0.06194581280788175,0.0,-0.01574074074074074,0.00023148148148148182
-0.015972222222222218,0.0,-0.01597222222222222,0.533280723905724,0.0,0.42942971380471373,0.0,-0.047253787878787874,0.003987794612794614
0.0045617816091954025,0.0,-0.01655890804597701,-0.11010137292464876,0.0,0.025107758620689653,0.0,-0.01574074074074074,0.00023148148148148182
0.016127873563218396,0.0,-0.1146192528735632,-0.0970625798212005,0.0,0.0960169220945083,0.0,-0.009375000000000001,-0.0035879629629629625
0.0031249999999999997,0.0,-0.009374999999999998,0.49817971380471376,0.0,0.4262310606060605,0.0,-0.01574074074074074,-0.014920033670033672
0.016127873563218396,0.0,-0.1146192528735632,-0.0970625798212005,0.0,0.0960169220945083,0.0,-0.009375000000000001,-0.0035879629629629625
-0.03225574712643678,0.0,-0.03225574712643678,-0.103779533844189,0.0,0.06875399106002555,0.0,-0.009375000000000001,-0.0035879629629629625
0.014829638752052544,0.0,0.05204228243021346,-0.10191684911512496,0.0,-0.06194581280788175,0.0,-0.01574074074074074,0.00023148148148148182
0.014829638752052544,0.0,0.05204228243021346,-0.10191684911512496,0.0,-0.06194581280788175,0.0,-0.01574074074074074,0.00023148148148148182
0.0045617816091954025,0.0,-0.01655890804597701,-0.11010137292464876,0.0,0.025107758620689653,0.0,-0.01574074074074074,0.00023148148148148182
0.0045617816091954025,0.0,-0.01655890804597701,-0.04389766922094508,0.0,-0.038549648786717745,0.0,-0.01574074074074074,-0.002314814814814814
0.0045617816091954025,0.0,-0.01655890804597701,-0.1288513729246488,0.0,0.006357758620689649,0.0,-0.01574074074074074,0.037731481481481484
0.014829638752052544,0.0,0.05204228243021346,-0.10191684911512496,0.0,-0.06194581280788175,0.0,-0.01574074074074074,0.00023148148148148182
0.014829638752052544,0.0,0.05204228243021346,-0.035713145411421274,0.0,-0.12560322021528916,0.0,-0.01574074074074074,-0.002314814814814814
