Accuracy,Precision,Recall,F1 Score,Cohen's Kappa,ROC AUC,Log Loss,Classification Report,Runtime
0.8,0.8,0.8,0.8,-0.11111111111111116,0.4444444444444444,7.20873067782343,"{'0.0': {'precision': 0.8888888888888888, 'recall': 0.8888888888888888, 'f1-score': 0.8888888888888888, 'support': 18.0}, '1.0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'accuracy': 0.8, 'macro avg': {'precision': 0.4444444444444444, 'recall': 0.4444444444444444, 'f1-score': 0.4444444444444444, 'support': 20.0}, 'weighted avg': {'precision': 0.8, 'recall': 0.8, 'f1-score': 0.8, 'support': 20.0}}",0.0014362335205078125
