Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
-0.027107795955718973,0.0,-0.005497946726338931,-0.030204523993987143,-0.006679214933971151,-0.012955586241988028,0.0,-0.005709055741029651,0.013154123593033886
-0.027107795955718973,0.0,-0.01810343195840644,-0.030204523993987143,-0.006679214933971151,-0.0004028436259542736,0.0,-0.005656313124995896,0.013154123593033886
-0.02669918340590214,0.0,-0.01786766687849266,-0.029197111600173586,-0.03516353466603942,0.02631401610993033,0.0,-0.005540643152356393,0.013154123593033886
-0.003956332032487782,0.0,0.6945598024132352,-0.013438290444344376,-0.013427990346503004,0.26828780895081805,0.0,-0.002723761764591451,-0.004301236776126703
-0.005971645029767183,0.0,-0.01804051434839572,-0.029935817949777017,-0.03516353466603942,0.02631401610993033,0.0,-0.0056254423194340404,-0.006577061796516942
-0.010810151598539047,0.0,0.21167094896404887,-0.013568513978530487,-0.004351034769822607,-0.2595857394111728,0.0,-0.006957982758237304,0.008602473552253407
-0.02669918340590214,0.0,-0.01786766687849266,-0.029197111600173586,-0.03516353466603942,0.02631401610993033,0.0,-0.005540643152356393,0.013154123593033886
-0.006380257579584016,0.0,-0.005670794196241987,-0.030943230343590575,-0.006679214933971151,-0.012955586241988028,0.0,-0.005793854908107299,-0.006577061796516942
-0.02669918340590214,0.0,-0.01786766687849266,-0.029197111600173586,-0.03516353466603942,0.02631401610993033,0.0,-0.005540643152356393,0.013154123593033886
-0.025422269187724538,0.0,-0.004525415771694601,-0.026048947869506227,0.10352783147655284,-0.13045340513676962,0.0,-0.005231917103891703,0.013154123593033886
-0.003956332032487782,0.0,0.7008889163372859,-0.007109176520293744,-0.013427990346503004,0.26828780895081805,0.0,-0.015381989612692715,-0.004301236776126703
-0.027107795955718973,0.0,-0.005662339295794792,-0.010888397082923525,-0.006679214933971151,-0.012955586241988028,0.0,-0.02486079008263741,0.013154123593033886
-0.027107795955718973,0.0,-0.005497946726338931,-0.030204523993987143,-0.006679214933971151,-0.012955586241988028,0.0,-0.005709055741029651,0.013154123593033886
-0.005971645029767183,0.0,-0.01820490691785158,-0.010619691038713401,-0.03516353466603942,0.02631401610993033,0.0,-0.024777176661041803,-0.006577061796516942
-0.005971645029767183,0.0,-0.01804051434839572,-0.029935817949777017,-0.03516353466603942,0.02631401610993033,0.0,-0.0056254423194340404,-0.006577061796516942
-0.02669918340590214,0.0,-0.01803205944794852,-0.00988098468910997,-0.03516353466603942,0.02631401610993033,0.0,-0.024692377493964152,0.013154123593033886
-0.004155524007271392,0.0,0.7036367579899157,-0.013932667344885283,-0.004351034769822607,0.2508836698715276,0.0,-0.0027799649633373016,-0.004301236776126703
-0.003956332032487782,0.0,0.6945598024132352,-0.013438290444344376,-0.013427990346503004,0.26828780895081805,0.0,-0.002723761764591451,-0.004301236776126703
-0.02669918340590214,0.0,-0.01803205944794852,-0.00988098468910997,-0.03516353466603942,0.02631401610993033,0.0,-0.024692377493964152,0.013154123593033886
-0.027107795955718973,0.0,-0.005662339295794792,-0.010888397082923525,-0.006679214933971151,-0.012955586241988028,0.0,-0.02486079008263741,0.013154123593033886
