Accuracy,Precision,Recall,F1 Score,Cohen's Kappa,ROC AUC,Log Loss,Classification Report,Runtime
0.7,0.7875,0.7,0.7411764705882352,-0.15384615384615374,0.3888888888888889,10.813096016735145,"{'0.0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, '1.0': {'precision': 0.875, 'recall': 0.7777777777777778, 'f1-score': 0.8235294117647058, 'support': 18.0}, 'accuracy': 0.7, 'macro avg': {'precision': 0.4375, 'recall': 0.3888888888888889, 'f1-score': 0.4117647058823529, 'support': 20.0}, 'weighted avg': {'precision': 0.7875, 'recall': 0.7, 'f1-score': 0.7411764705882352, 'support': 20.0}}",0.0018718242645263672
