MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00042258380608236354,0.02055684329079646,0.0150706795958432,0.011406525114022237,0.006152952508859277,0.0062174370821186375,0.0001655863618840069,65.6963541507721
