Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
-0.007829603345274357,0.1640705997368204,0.0066650139052388995,-0.03472156168008804,0.021657492259046292,0.0011195092423097667,0.044140146587544137,-0.029890846845373832,0.005914250139776605
-0.019973973521751707,-0.03708085907356109,-0.008014776694955776,-0.02771110403117088,0.004198839105746793,0.061090226855378044,-0.02175430794897602,-0.032095811376148635,-0.04753323331456066
-0.01712164284332253,-0.07988078416012952,0.007658613470714669,-0.013670290494818412,0.0027889438282856023,0.007261813818538958,0.027387884551589706,-0.04484760314228893,-0.038451935028569445
-0.00879006555160774,-0.07314580632676378,0.0040622878865867055,-0.00041048528587636136,-0.005596880996791124,-0.0013543924890277732,-0.010286099572198656,-0.04828868173580919,0.024935124071487978
-0.007550227617620816,-0.05705638045607257,-0.008872278206909848,-0.03433302903454345,-0.03229640381397351,0.019300893260317985,-0.02716535894767352,-0.05781823338630069,0.03691601820277639
-0.0012077512148389318,-0.077393945396863,0.02287509478519975,-0.03720317520558128,-0.043633700136834555,0.003286246956761015,-0.03699903387644509,0.018175057402135757,-0.026773793313533748
-0.02438154334731854,-0.05686862470169605,-0.01766427833102853,-0.046443511625599176,-0.005745404276003429,0.0017034006202093107,-0.01551435804039536,0.0239544768943948,-0.017915157192563085
0.0061254956998480934,-0.06029240688098445,0.00496462333295675,0.02342405270076733,0.05262744258027079,0.012815795105478386,-0.031300064260496835,0.0076619849570634,0.01509807676509647
-0.009417441141332299,-0.058194838066028695,0.005101008109706041,-0.007284928434981042,0.0022610633648580173,0.05869575079755003,0.0033878497991737732,-0.04225417977238018,-0.0411692846565657
-0.016498682851923276,0.008013631429495752,0.010272358640528046,0.04207467778134311,0.0008284047592083514,-0.027901595925868106,-0.025039709623302348,0.007739012325779571,0.0016369034647388816
0.010894448191426345,-0.06617739450547372,0.036060920857145295,0.04127852768707418,-0.0038985585459744765,0.015027775711875054,-0.044752453147797716,0.10301006956693133,-0.0003183358152061675
-0.01586687465306296,-0.03637111327608482,-0.036318043648535706,-0.04703005554961431,0.02832385619222693,-0.05401452251883898,-0.033188354356060615,0.037018630073306365,-0.021428522263336008
0.008374509840145716,0.15374026924769307,0.0066862700741111185,0.043908244333577436,0.008130271239953048,-0.06455007343444306,-0.014606281687720286,-0.01622146632533617,-0.04433674328798091
-0.0160055779702211,0.08379943241084926,-0.042697404180400064,-0.048559884822211644,0.025256839899979906,0.03766682858075174,-0.01003559222313617,0.11254810749019206,0.009152250814195965
-0.023953979403262046,-0.07245797992474974,-0.028595517632537506,-0.0474913145001464,-0.01953519265442056,-0.00574579970622747,-0.019590264975010478,-0.05754644372677209,0.01604149252312618
-0.011990484542560107,-0.04876049157279334,0.017824703799561418,0.044296469051004546,-0.0031007902941509575,0.029648100193300685,0.038960490137565994,0.04279417374621573,-0.008547170518143956
-0.01932404802920477,-0.003616045445163141,0.02391973121397049,-0.022674800006382723,-0.006278389490350343,0.0028707285142963554,-0.02690245488894705,-0.05323493511441685,0.026365213246197852
-0.009516835205957287,-0.005307105168796091,0.032547871572640344,0.033494242415346896,-0.0200623974893489,0.029995832221184765,-0.018543833780092386,-0.025312709310984994,-0.0061700652539923295
-0.02304292896445241,-0.01768465760955975,-0.02019623546542742,-0.03653216726299337,0.010360419062653212,0.01727345647414109,0.0054499070499196105,0.1871628106725032,-0.011665603956784149
0.003355407007470436,0.003627626193276869,-0.023070601415805407,0.0014874377626980454,0.04151117940579274,-0.0004657763307743625,-0.023693984574709955,0.2388009705937943,-0.010427258641742444
