Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
0.006381551033965711,0.0,0.025009566982427484,0.024670069275187625,0.006620273663992662,0.0,0.006577061796516943,0.005741477247909511,0.0
0.006381551033965711,0.0,0.012404081750359976,0.03722281189122138,0.006620273663992662,0.0,0.006577061796516943,0.005794219863943266,0.0
0.005967764666622036,0.0,-0.0021593483139581557,0.023649815922918455,0.03534035847597469,0.0,0.006577061796516943,0.00562434745192596,0.0
0.010760353604843134,0.0,-0.6947128915044781,-0.24178978488795494,0.006620273663992676,0.0,-0.008602473552253406,0.0027245226758503883,0.0
0.006381551033965711,0.0,0.012404081750359976,0.03722281189122138,0.006620273663992662,0.0,0.006577061796516943,0.005794219863943266,0.0
0.004105726013575476,0.0,-0.7013675190957458,-0.24142563152160013,0.006620273663992676,0.0,0.004301236776126704,0.0027659141636507917,0.0
0.006381551033965711,0.0,0.012404081750359976,0.03722281189122138,0.006620273663992662,0.0,0.006577061796516943,0.005794219863943266,0.0
0.006381551033965711,0.0,0.025009566982427484,0.024670069275187625,0.006620273663992662,0.0,0.006577061796516943,0.005741477247909511,0.0
0.006381551033965711,0.0,0.025009566982427484,0.024670069275187625,0.006620273663992662,0.0,0.006577061796516943,0.005741477247909511,0.0
0.02544543251228374,0.0,0.12770233476660625,0.03238210590852307,-0.10261424179188694,0.0,-0.013154123593033884,0.005238492197507704,0.0
0.010760353604843134,0.0,-0.2157308239939295,0.26235051047069485,0.006620273663992676,0.0,-0.008602473552253406,0.019602159806652062,0.0
0.006381551033965711,0.0,0.012568474319815833,0.017906684980157753,0.006620273663992662,0.0,0.006577061796516943,0.024945954205551027,0.0
0.006381551033965711,0.0,0.025009566982427484,0.024670069275187625,0.006620273663992662,0.0,0.006577061796516943,0.005741477247909511,0.0
0.006381551033965711,0.0,0.012568474319815833,0.017906684980157753,0.006620273663992662,0.0,0.006577061796516943,0.024945954205551027,0.0
0.006381551033965711,0.0,0.012404081750359976,0.03722281189122138,0.006620273663992662,0.0,0.006577061796516943,0.005794219863943266,0.0
0.005967764666622036,0.0,-0.014600440976569803,0.016886431627888582,0.03534035847597469,0.0,0.006577061796516943,0.024828824409567476,0.0
0.004105726013575476,0.0,-0.7013675190957458,-0.24142563152160013,0.006620273663992676,0.0,0.004301236776126704,0.0027659141636507917,0.0
0.004105726013575476,0.0,-0.21605633766114657,0.26904377776110033,0.006620273663992676,0.0,0.004301236776126704,0.0069853234463512,0.0
0.006381551033965711,0.0,0.012568474319815833,0.017906684980157753,0.006620273663992662,0.0,0.006577061796516943,0.024945954205551027,0.0
0.006381551033965711,0.0,0.012568474319815833,0.017906684980157753,0.006620273663992662,0.0,0.006577061796516943,0.024945954205551027,0.0
