Accuracy,Precision,Recall,F1 Score,Cohen's Kappa,ROC AUC,Log Loss,Classification Report,Runtime
0.4,0.4,0.4,0.3625,-0.1428571428571428,0.4242424242424243,21.62619203347029,"{'0.0': {'precision': 0.4, 'recall': 0.6666666666666666, 'f1-score': 0.5, 'support': 9.0}, '1.0': {'precision': 0.4, 'recall': 0.18181818181818182, 'f1-score': 0.25, 'support': 11.0}, 'accuracy': 0.4, 'macro avg': {'precision': 0.4, 'recall': 0.4242424242424242, 'f1-score': 0.375, 'support': 20.0}, 'weighted avg': {'precision': 0.4, 'recall': 0.4, 'f1-score': 0.3625, 'support': 20.0}}",0.0018138885498046875
