Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
-0.020943315030477104,0.03298145416492598,0.032325135380066386,-0.013284498751074434,0.023855987073140742,0.03967234108072891,-0.0203543645671661,-0.002054477220759006,-0.02432326212938541
0.021313765651432344,0.0068043908875759715,0.04346315504041285,0.017416453791683276,0.023150734122457006,0.044660240021826184,0.07787578885016283,0.009174191756533657,-0.03598372012208419
0.02228396212437659,-0.004250892531297739,0.06626304626867179,0.028244101748297303,0.02140961262101597,0.020933288206292932,-0.024685373242031676,0.012444045712887873,-0.004766790908213003
0.014064683187911783,-0.008813690826450034,0.039692247572172754,0.028856687933636455,0.027708448613432364,0.006432106869694488,-0.3678652296691577,0.004382409190670929,0.013417337128088848
0.015019567131044204,0.0025885853026015922,0.040059577971200466,0.01197377458144318,-0.002585678974584451,0.04252162952594286,0.06590067486052448,0.0043547417526865915,0.008042127849141118
-0.035261730867203314,0.01221999321802132,0.04032649556059618,-0.09991460438488614,0.011366542705211256,0.046182818104053364,0.04480490433018738,-0.011898227004273709,-0.019951191661706242
-0.042698807551148035,-0.021846114841498416,-0.2955875462709831,0.0015361136271102678,-0.05611054517592524,-0.1153368597597639,0.0025845757988398137,-0.028138544479659675,-0.016527271346971587
0.026916834222919135,-0.00917071919618957,0.03275796112717991,-0.05120225904093563,-0.014589305519797896,0.012047118509817496,-0.08035295086863882,-0.019518242823761554,0.01098656358940693
0.03562194577385193,0.00994071842173901,0.0509342802458011,0.025371309624122165,0.024657445533868266,0.04487733814427515,0.03967480119469932,0.0035584845252376375,-0.01676132346359453
0.03573134076049294,-0.08685792220518648,0.0073052699231365825,-0.0028975660165868134,0.021081756306484463,-0.021736595561208317,-0.16107540442774326,0.0035419274509238935,-0.017217806230313038
-0.0028753193641141007,-0.007617104410444498,0.03236756491249029,-0.0024994762610405026,0.024733999783323586,0.013389125597442101,-0.3515023416288388,0.036036353179234655,0.005842198191947113
-0.014373845796584708,-0.005144229038574159,-0.05762625483270975,0.0011147263196260879,-0.040740549434312066,-0.22701330409495624,0.0687421574642785,-0.02466815752025205,-0.06241554306651576
0.014169850280509677,0.03456166402314345,0.0268954571382694,0.03243871661946245,0.003146978228812007,-0.27679044488115734,0.03839502170848343,0.010504108017790238,-0.005446351135313335
-0.005298222747711381,0.048352211598076,-0.14095921738216077,0.012125125182144975,0.005090224239141132,0.0159832727000201,0.0439600653721852,0.029970274253395785,0.0186512667849091
-0.041064133363087243,-0.010009567721333315,-0.27408860354645903,0.007524493289910086,-0.04527125018998468,-0.08082545820115536,0.017362541220017066,0.018397911524041747,0.04584906698805109
-0.030487164472852633,-0.002644353997767277,0.06217772866401971,-0.0005049866819031586,-0.04350512422046257,-0.030531626706811393,-0.017339653152278367,-0.030941845817188642,0.001652026385244383
0.01892864611241624,-0.02709997225460416,0.05380827337727704,0.04468494747743207,0.0006600129936417803,0.048974008144952154,-0.03616024616983343,0.00424973975369801,0.0098295905650203
-0.02751655276041932,-0.08189323401130492,0.057611115705738715,-0.0073164295310546084,0.007027848645466975,0.040424301128588726,0.07397930290467954,-0.015818150144146878,0.011376798062451707
-0.03985372380201047,-0.022753419925042664,-0.28338215303304987,-0.004723943062881535,-0.0490394600228559,-0.12353063017114883,-0.002212006873984163,0.04120691074157257,-0.00783657385059883
-0.0035340793381268697,0.043071399516513766,-0.175292269822533,-0.021560064377293707,-0.025860544649248477,0.0471673077599651,0.04964279180315741,0.05428247201258501,-0.030042012905019205
