Accuracy,Precision,Recall,F1 Score,Cohen's Kappa,ROC AUC,Log Loss,Classification Report,Runtime
0.65,0.7296703296703295,0.65,0.6456140350877193,0.3396226415094339,0.6875,12.615278686191004,"{'0.0': {'precision': 0.8571428571428571, 'recall': 0.5, 'f1-score': 0.631578947368421, 'support': 12.0}, '1.0': {'precision': 0.5384615384615384, 'recall': 0.875, 'f1-score': 0.6666666666666666, 'support': 8.0}, 'accuracy': 0.65, 'macro avg': {'precision': 0.6978021978021978, 'recall': 0.6875, 'f1-score': 0.6491228070175439, 'support': 20.0}, 'weighted avg': {'precision': 0.7296703296703295, 'recall': 0.65, 'f1-score': 0.6456140350877193, 'support': 20.0}}",0.05846118927001953
