Accuracy,Precision,Recall,F1 Score,Cohen's Kappa,ROC AUC,Log Loss,Classification Report,Runtime
0.9,0.8099999999999999,0.9,0.8526315789473683,0.0,0.5,3.604365338911715,"{'0.0': {'precision': 0.9, 'recall': 1.0, 'f1-score': 0.9473684210526315, 'support': 18.0}, '1.0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2.0}, 'accuracy': 0.9, 'macro avg': {'precision': 0.45, 'recall': 0.5, 'f1-score': 0.47368421052631576, 'support': 20.0}, 'weighted avg': {'precision': 0.8099999999999999, 'recall': 0.9, 'f1-score': 0.8526315789473683, 'support': 20.0}}",0.05454301834106445
