Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
6.346117910170731e-05,0.4535870926761319,0.0002795331522683676,0.016719244967054212,0.01217937924683299,0.009031360873759497,-0.0001962902729948368,-0.000193493397129485,2.795829203887622e-05,0.04970359802246094
