MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0005991107771230681,0.024476739511688807,0.018249769657675857,0.014112740000000012,-1.14367552427474,-1.1435575423090536,-0.00018158578805098783,1.5305018424987793
