MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0004175072006259322,0.020432992943421976,0.014923737466570568,0.011416955514845117,0.01809228684096653,0.018173913877545633,0.0001863003471846879,62.385274171829224
