Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-1.801798516597425e-05,0.4778244101100709,0.00042503046899288995,0.020616267096467536,0.01511179255153132,0.011267368345850293,0.0003988070001247346,0.00040327582797927697,4.359066173299867e-05,0.06148123741149902
