Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-4.9258575298533884e-05,0.52192583517882,0.00027947554933455403,0.016717522224736357,0.012178391933666486,0.009037727081615293,9.818520333104708e-06,1.2653592367906086e-05,2.814855402915165e-05,0.1793832778930664
