learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
2.3309827997987397e-05,0.001123433231838452,-0.003015889411492011,0.0009529299108035289,0.001730643389487785,0.0012986574712272815,-7.673085146062578e-05,0.0012116772817344348,0.0017698093528376192,Future Topics,Decision Tree
0.0029627844650995253,-6.6048428685620215e-06,0.004328371935028042,0.0011913074347878045,0.0015736799748992053,0.0028544288558735825,-0.0007888001376268868,0.0018068688153443865,0.0006547037024296131,Future Topics,Decision Tree
-0.001860061761290821,0.00013540009391687722,-0.00295579779836961,7.29760544059386e-05,-1.9399975433710893e-05,-0.0032954226503414466,-0.0010313286988302545,-0.0019061203061540581,-0.00040672475493834677,Future Topics,Decision Tree
0.0005116283982254977,-0.0008010016469565079,-0.0024955657375698866,0.004160623003029797,-0.0008668167874258466,0.0015528681313834768,-0.0017694583395722076,-0.0016766956124116459,0.0012124587942657693,Future Topics,Decision Tree
0.0001381106728085036,-0.004381136290266224,0.0017946858838646623,0.0002726014550012356,-4.337115256077812e-05,-0.0017469155507720392,0.0025101371989336876,-0.0022834330519954666,-0.0010886589620388524,Future Topics,Decision Tree
0.00017634870910403938,-0.00053432854078396,-0.0013089169142463232,-0.00011323660349642629,0.0013302349203426428,0.0006906093229812379,0.00125616859007209,-0.0015274977636298898,0.00016930848262768718,Future Topics,Decision Tree
0.0005128894681081574,-0.0009624275071337502,5.416376309820703e-05,0.00021144887446679318,0.0005109212033470462,0.0007525929902861007,-0.0009932954988598175,0.005921263245612104,-0.00010378633594851254,Future Topics,Decision Tree
-0.000728576657785954,-0.0011373853592326997,0.004428278457960055,0.0022863214382089227,4.0328141540769445e-06,0.0007395395326210766,0.0008607656799664347,0.0009537819561314592,0.00030378234094774443,Future Topics,Decision Tree
0.02136423340621502,-0.00038984970415110917,0.008791236355035849,0.003704348749254186,-0.0001880664449011378,-0.0003158067747771208,-0.00023453030840234516,0.00059006117324543,0.017961313751444104,Future Topics,Decision Tree
0.000760851380738342,0.0027102865618153977,0.002288961344291291,0.0019047833289983055,0.006050483357199064,0.0016000309316945886,-0.0004851517764802157,0.00017028517783473947,0.003714069896881768,Future Topics,Decision Tree
-0.003372420317984695,-0.0018182223755719626,-0.004552282256628636,-0.0034303829374236856,-0.007704976944556908,0.0016654335848494952,-0.00193355888108412,-3.187077211668758e-05,-0.005926428896512565,Future Topics,Decision Tree
-4.293658622961687e-05,-0.0006942618875962557,-0.013322265515546123,-0.003611458844541861,-4.9322416542376736e-05,-0.00033183556743188495,-0.0002944431518540686,0.000660063299126469,-0.0029919146819775188,Future Topics,Decision Tree
0.0005860708353434332,0.002676865208503841,-0.002311734988187783,-0.00013453171105243415,0.0010603615848834515,0.0005655075421168632,-0.0007398359162537309,0.0013906890247852095,0.001924448622822892,Future Topics,Decision Tree
7.17772518151498e-05,0.002028663733495627,0.004558910405486497,-3.482176222247275e-05,0.0005261908427507323,0.002020813703823522,0.0007632895299202008,-0.005835675168450954,0.00294399166634963,Future Topics,Decision Tree
-0.006585053175984044,-0.01506170378105309,-0.009155550117176992,-0.014604223307363587,-0.005760292774996271,-0.009420475423701474,-0.012906871756236265,-6.854826451588704e-05,-0.0016712811960092906,Future Topics,Decision Tree
7.81026266981316e-05,-0.0034477346555578377,-0.006423601897293722,-0.004742758367958359,-0.0022041802904538884,-0.001514689303512789,-0.005683054063385052,-0.00016934030540751205,0.00023004645983753768,Future Topics,Decision Tree
0.0047180049001188705,0.000980099181098226,0.003435146743667793,0.0020096739860604247,0.0015767261472502461,0.0008736088211307879,0.0025704901719379235,0.0006940769590325764,0.003518373292659431,Future Topics,Decision Tree
8.537371451159857e-05,0.0019111265454860654,-0.0025458508774233706,0.0015802377547579505,0.0013151630518909853,0.0011304187307675,-0.003851010953856858,-0.0017175129309342477,0.00371305516776863,Future Topics,Decision Tree
0.004807541870719084,0.0003320059616288928,0.0174374157411666,7.888086568682592e-05,0.008008770850155385,0.002701273043438013,0.0006244133111787902,-0.0002828546302665983,0.002461663189257101,Future Topics,Decision Tree
0.0002128480494623569,-0.0001563621141920666,-0.0012153134887729004,0.00589630956303983,0.0012604585560416894,0.0009955221259097772,0.008601305351099714,-0.0015881378910979549,0.0005701100514806435,Future Topics,Decision Tree
-0.0002975248902988841,0.003779740042681522,-0.002991694039485122,0.002512784120872582,0.0007100005440921677,0.010083369228116519,0.0011309796391317489,0.0003239817695835175,0.00127430378826522,Future Topics,Decision Tree
0.00022449156894039407,0.0002838038919891744,0.002905708103389667,-0.00166872206561621,-0.00031728676699753337,-0.003947546361030424,0.00038129672313445606,0.001188545377738227,-0.0007615502685775607,Future Topics,Decision Tree
8.579238763704582e-05,0.00024161125193661477,0.0002490765547571317,-0.0011469476326213496,-0.0016183125296554367,-0.0011946403421298785,-0.0006742674369027226,-0.0016274722599740367,-0.002910819790083679,Future Topics,Decision Tree
-0.0012963254117978002,0.003328572083831847,-0.008880430656379158,0.0045868437853420025,3.855665596258266e-05,0.010608750968336774,0.0031726778437727544,0.0015848111061144178,0.0020868338277769635,Future Topics,Decision Tree
-0.0007834476786148545,0.0013565271938673878,0.0002510887001277234,0.0017136222269413253,-0.0018362349161173271,0.0010019857894373182,0.0009537648784331834,0.00023916678238655715,-0.007423212773503968,Future Topics,Decision Tree
0.00038389660089171323,-0.003665070959392366,-0.00024828641069011344,0.0016280607857115856,0.0004933409282130196,-0.0013229785694200008,0.001804181047195309,-0.0013426898430053049,0.0008398866234654257,Future Topics,Decision Tree
