MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0008295130467867711,0.028801268145461426,0.013323948752320666,0.005529460651824802,-0.038250653623479014,-0.038250341031755175,-1.5803353028612373e-05,83.16650295257568
