MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0008254313202268165,0.028730320572990766,0.01336912988544125,0.0055910523059199135,-0.03314180658942578,-0.033136873788208954,6.277797622341217e-05,119.29745721817017
