Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-6.123971008360238e-05,0.4977647143952391,0.0007993006938088874,0.02827190644100407,0.012830439188946144,0.005130851499547867,-0.00043570261300485136,-0.0004122713992769089,-0.00013682261819511235,0.06413650512695312
