MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00043488417824429754,0.020853876815697784,0.015381121188922264,0.011497510592905519,-0.022775483413736586,-0.022684289660795276,0.00019691517858670245,85.32380986213684
