MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00038540200702474696,0.019631658285146136,0.01152994038306115,0.006437378487159695,-0.01634647040822701,-0.01619647583468331,-0.00023849202884452093,92.75804805755615
