Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0001716096114290542,0.6871432829345654,0.0007990999073914344,0.028268355229681023,0.012825606215706026,0.005117761049867137,-0.0001843905571343729,-0.00016044977193896415,-0.00013830239438462593,0.05844402313232422
