Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
8.72382085456642e-05,0.4964314591651566,0.0003792150220539385,0.01947344402138303,0.011361989932887385,0.006413739318153755,-3.0726787446644366e-05,-2.135876041831075e-05,5.9601907877206783e-05,0.09974884986877441
