MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0003903901129626745,0.019758292258256392,0.011447691698875226,0.006186512603033545,-0.0295006413041492,-0.02943772037803072,-0.00015446626573424726,73.91354393959045
