MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0005682151531138709,0.023837263960317906,0.017855650367190213,0.014094559999999978,-1.0331280336858568,-1.033125513642088,2.6538604556430364e-05,1.2320361137390137
