learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
8.114897935321384e-05,-0.012676416834271703,-0.003783238666421482,0.0007091865807264768,-0.013579016311311955,-0.003010291273351901,-0.003695872403118878,-0.017976454963052512,0.000809814655620946,future topics,DecisionTree
0.0005153967273456937,-0.00020681755860603183,-0.0015289168463930457,-0.00035722086979841927,0.0003649352669273919,0.00127768341536334,-0.00039040707787612065,-0.0004844620117059455,0.0024972187189029904,future topics,DecisionTree
-0.00025359715257058094,-0.0006921515394750481,-0.001073703476698647,0.001918111270990678,-0.000927792621779396,0.0005658679265794393,-0.000819753746824499,-0.0036491725052545045,-0.0008216183908129352,future topics,DecisionTree
-0.00013254555292641494,-0.0007996947349011476,-0.0010200329675389525,-0.000499941145401759,-0.0033745836655465714,-0.002029134630183791,-0.000618483590620375,0.0005297419281101944,-0.0015677458768325787,future topics,DecisionTree
-0.00025117433854885204,-0.0025747274624263205,0.0036723323965360682,-0.00023971320508079776,-0.003192838411768338,0.0004883358359558487,-0.0015891464451403632,-0.0024848719776969356,-0.0035793966276737605,future topics,DecisionTree
0.0004623625245717377,0.004310340544000941,0.002306307864715688,0.0025652402211784144,-0.0005311762719279227,0.002362154158738615,-0.0001891190961499306,0.0036874797742945872,-0.0006249599552802295,future topics,DecisionTree
0.00016085811407104249,-0.0010740333132091685,0.0009125454684645821,0.003914941802762419,0.00154784628812178,0.0006951957464646104,0.012271066338998339,-0.023968539074935947,-0.0007890216065828526,future topics,DecisionTree
-0.0009947665931592528,-0.002583000167795226,-0.005904940269445899,0.0005891515048585237,-0.0032298401579716066,-0.00018862534110904096,0.00146002312629501,0.0010766259957348805,-0.0013808283332530742,future topics,DecisionTree
-0.014022978865044349,-0.00028356263658608187,-0.006028999232721274,-0.00033010880339323146,-6.715700060523333e-05,3.200436456751527e-05,9.399755733401344e-05,-1.4894064131690586e-05,-0.01196764155525733,future topics,DecisionTree
-0.002392290624326531,0.0005505869872621787,0.0021794741718171827,-0.006762459232986903,-0.0015317738885891362,0.005851857579739409,-0.0004107421515384606,3.486993715124155e-05,-0.00016966301437133273,future topics,DecisionTree
-2.452855690399669e-07,0.008778899770335037,0.003903846359276555,0.0033574647753104275,0.009382713615974338,0.005788982013207125,0.008227773956973933,0.00903486772872259,0.004919186829927827,future topics,DecisionTree
0.0009156348175942987,-0.00033474630684352517,0.014498007971911423,-0.0011833276873435476,-6.787408477575167e-05,0.00026436525812276456,3.1482466037339413e-06,0.0063887431816878806,0.0059941637005417525,future topics,DecisionTree
-0.0004519722323809704,0.0010830340058797427,0.004375328395424832,0.00019766247446173572,-7.755425189747937e-05,0.00026553529100431376,-4.6738973079742115e-05,0.0012341156681541043,0.00012116938659643757,future topics,DecisionTree
-0.00010360024514154266,-0.0008641516070931274,0.0011026787382666678,-0.003375082009673319,7.771777123772462e-06,-0.00046483336904279556,-0.0021038103101407996,-0.0019841754877465818,-0.00025670772239943173,future topics,DecisionTree
0.00016357503755145333,0.0002668191326978518,0.0056891178313884854,0.005178348041246167,0.016319056783704537,0.005945998058297919,0.0012299311070030124,0.025144210652572163,0.004389833119695372,future topics,DecisionTree
-0.0004003622166375274,0.0002226161423830711,0.001193591318119575,0.00031107267309978855,7.846440341941712e-05,0.001723440806598528,0.0004599895591282704,0.0015196833176355034,0.0005801737604197725,future topics,DecisionTree
0.0005649381876008529,0.0006524441841966324,0.0034868800346287833,0.0005747631265283174,0.0005732737189921584,0.0021776421207167574,0.001707476017981873,-0.010759023775573034,0.004470336149097609,future topics,DecisionTree
0.000574812810327748,-0.0007997813613593887,0.00043364850046221845,-0.0027943512256847526,-3.343213051486661e-05,-0.0009889185944964715,-0.0005379219339340769,-3.264586518283376e-05,-0.005333830435457265,future topics,DecisionTree
0.004506874869968769,-0.0014246306405693195,-0.0007088798543347615,0.0012551050837351786,0.0014222356663925288,-0.004804854107910477,0.0008923732896068967,-0.0018075207610547548,-0.0019493737816788554,future topics,DecisionTree
0.000576778070444052,0.00018943894848015534,0.00329479540199752,0.013739971750400919,-0.001542476199886689,0.0014939976718352356,-0.004145357248135372,0.011802044738925821,-0.00019416336990485045,future topics,DecisionTree
0.00012977412810773206,-0.0024304350052900903,0.00010206387272592106,-0.0011587210698715009,-0.0020258235643998345,-0.002520337934699897,-0.0002368887588624112,-0.001002990287699354,-0.001254551615846308,future topics,DecisionTree
-9.308532929397048e-05,0.0013694779959637902,-0.003197160207534999,0.009303702757877723,0.002956655840807064,0.0005951855748407564,0.004361602528392082,-0.0006390856420597082,0.0030771162451693384,future topics,DecisionTree
0.00091099799501632,-0.0009791793801644524,-0.0008883876938818864,0.001425206830685899,0.0004089030379898581,0.000353520891264453,0.006843597148443439,0.0018396749346099714,-0.0029367739998074627,future topics,DecisionTree
-0.0004720024608928444,-0.00017405309905335582,0.0019453866225529071,0.0024307664001197884,-2.8831064905254144e-05,0.0011836299134305253,0.003004505913809121,0.0011340527134876132,-0.0004105751743940165,future topics,DecisionTree
-0.0006320032273956187,0.0004228043238293543,-0.0017752907835171554,-0.0007857380038990814,-0.0043035717649717396,-0.013645535564158979,-0.00021745448913534056,-0.011016452886699165,0.000563322160102739,future topics,DecisionTree
-1.297277243565871e-05,0.021103848074635168,0.016500575794201583,0.00020891664339533328,-0.0013768677527299848,0.010911330526721361,-0.00012388063713495253,0.014493388207095899,0.007651391680408869,future topics,DecisionTree
-0.0002237025663533273,-0.0007408918338839708,0.00027805947201202695,-0.004720331633414145,-0.0023269537598127224,-0.0050581371758696555,-0.00035054318718376717,-0.007127206399379085,0.0007096768480358775,future topics,DecisionTree
0.00036220977262127615,0.0003914132413528754,5.7005149114941e-05,0.0006214107206008836,0.0029290104746693803,0.0016518783008934456,0.00040961192535153795,0.0063111408154382835,0.0004592193641239475,future topics,DecisionTree
-0.0005209728792393193,0.005109079452963253,0.007552477658334178,0.00633234867411249,0.011300837818382096,0.004743830121949144,0.0002835544805947409,0.008106446836421305,-0.0007719723993712849,future topics,DecisionTree
0.0013427110534224237,0.0005716053175360194,0.005089696972312934,-0.000187431678261884,-0.0027272467978963983,0.0008599412721671311,-0.0014778024295309655,-0.0004924821701595674,-0.0034758617754304857,future topics,DecisionTree
-0.00015723549536697916,0.0010100774992967132,-0.0036120788342524158,-0.006608570805711448,0.0005464671610218438,0.0015099231221690364,0.0028770127915007772,0.002788869671069974,0.003255814654437415,future topics,DecisionTree
0.00013891937632952892,-0.00041009508879609826,0.0029443656479276195,0.003146576996254607,0.0030530886842314205,0.003637350530966651,-0.008450797396155459,-0.015149893816776991,2.9114830174144072e-05,future topics,DecisionTree
-0.0007450401063190133,-0.0021624726383712586,-0.0025649676318949266,-0.00043130138073958324,-0.0005600952385734768,0.001268523515006387,-0.0013052897796977795,0.0012888134159130902,-0.0009480703911686969,future topics,DecisionTree
0.0009733800439896516,3.8676722555549397e-05,0.0014237302068501238,0.0031799651768393737,0.0011616693438106659,0.0014414876160657353,0.001751733296106733,0.003474777369835877,0.00012822998809341278,future topics,DecisionTree
0.0001423556797454285,-0.0014622444939205758,-9.483800750163533e-05,-0.0017240903458214712,-0.0012788137498553728,-6.977542094667575e-05,-0.0020440606455758964,-0.0040207961802930115,-0.001275377071675201,future topics,DecisionTree
0.0001616800016050468,-0.0002734718171926826,-0.0002463037349254113,-8.249100033585632e-05,-0.00010506154903465818,0.0013452840782371177,0.0014072121361392886,0.0007945129553662978,-0.0027419613057004417,future topics,DecisionTree
3.347169331069635e-05,-0.001923319653056485,-0.0011256085912704176,-0.001006297338454878,-0.0005848109781629456,6.299394415138596e-05,-0.0009107488320978624,0.00034510530670314743,0.0014486642130384238,future topics,DecisionTree
-0.005696957460119973,-9.556531501425006e-05,-0.0041651341889736735,-0.002061487358030983,-0.00038113390327484817,0.00021460061683924303,2.9929583078362497e-05,-0.00010179196882916414,-0.01669237024151146,future topics,DecisionTree
-0.0005611783646192436,-0.0012488998875252065,-0.0007642877995268762,-0.0009682015464124288,-0.00044901909316922444,0.0003079711328233877,-0.000495063608567909,-0.001915995498850874,0.0007493044300210299,future topics,DecisionTree
-0.0003126977816427696,-8.222865364017733e-05,-0.0009384298719260115,-0.0027684112354440958,0.00011113522557282673,-0.001724835677309033,-0.0021167370176781446,0.0006833539327090516,-0.00027131915648337455,future topics,DecisionTree
0.00046587167204095297,-0.008872620182077275,0.0011382037640234016,0.0006298706743844855,-0.0019078081308260544,0.0005626760860966495,-0.003006397808589883,-0.000772212182059311,0.0009002458711711535,future topics,DecisionTree
-0.006025603248113153,-0.0003981001882759419,0.00015707978689979765,-0.0002743832945844228,-0.0002463697835566036,0.0001803903703953941,1.5233463026006874e-05,0.004306282521340666,-0.012391869862966448,future topics,DecisionTree
7.271078685895416e-06,-0.0014992364472881084,0.003979646645303335,0.0013763018475235896,0.0033693465750732686,0.002221318174713033,-0.012318657002089657,0.0004432761052270691,0.003776262787004917,future topics,DecisionTree
0.0007973567795178331,-0.0005495462771605338,-0.0038782984192693433,-0.0013130754724882375,-0.0005935640949493045,0.0008567663826125064,0.00010089310930531309,-0.00025330664994677345,0.0010415644065389993,future topics,DecisionTree
0.0004833899765090388,0.0007989310511825728,0.0026237200652928405,0.0027141138423292816,-0.0003717227957434249,0.0018021435901239178,0.00046492498152080243,0.0008718442728320874,0.0001616247801040486,future topics,DecisionTree
0.001049988044199899,0.0019254352414678482,0.0028099588186576573,-0.002480270823509016,0.00020515313041997893,-0.0015733329020548594,-0.0022017744170060916,-0.00019379921415160525,-0.003944498113858851,future topics,DecisionTree
-0.0005554813973187614,-0.0012834856820170427,0.0019349503129809736,-0.0014540402949401888,0.0006063990620499237,0.00035760436615378207,-0.00027461575054550435,-0.00275166980211427,-0.0009828010500946224,future topics,DecisionTree
-0.00138631429073652,-7.678337842321246e-05,0.0007102715554676626,-0.0002874370355824156,-0.0023212147564008897,-0.0004276277635743155,0.002008798996701397,-0.0008020635739419854,-0.0013499799893480096,future topics,DecisionTree
