learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,target,model
-6.809666160623893e-05,0.00017507916102775387,-0.0016817610487429994,0.0005943912009292732,0.0015293972839076399,-0.00014069409966344104,8.821517034411874e-07,0.002119430740377339,-0.006511615907195051,international status,LinearRegression
-6.809666160623893e-05,-0.00011599340933053407,0.0009824148700577917,0.0001788749867270486,0.0007044604007589556,0.0002834034567686871,4.5042550976561e-05,-0.0003436948269675983,-0.004703827481526931,international status,LinearRegression
0.0002501895326433102,-6.253110048921585e-05,0.0016484588497579894,0.0001788749867270486,-1.977147220241147e-05,-0.0012706875946553611,1.839397957824527e-05,-0.0004985837608164715,-0.001016320998178776,international status,LinearRegression
0.000980678380805493,-0.00010411289625468556,-0.002347805028443197,0.000778612499737399,0.001689511464605933,-0.0005160332931302251,-3.687730134751097e-05,0.0007325307838705181,0.019103913389213096,international status,LinearRegression
0.0002501895326433102,-0.00018133623124770077,0.0009824148700577917,0.0001788749867270486,-3.3575144275340985e-05,0.001111123460252782,-9.721541590031348e-05,-3.633516577113113e-05,-0.02081828236256027,international status,LinearRegression
-6.883469138216762e-05,0.00018299950307831955,-0.0010157170690428016,-0.00019079637372107936,0.0014618957785921549,-0.0010582474639331348,-2.7654564876048534e-06,0.00036844081659453823,0.008694577141152772,international status,LinearRegression
-6.809666160623893e-05,-0.00012985400791902402,0.0016484588497579894,0.0001788749867270486,0.00018293674064652469,0.0004174577601583899,-3.573250964872962e-05,0.0011293145985078155,-0.006640081719086616,international status,LinearRegression
0.0002501895326433102,-0.0001793561457350594,0.0016484588497579894,-0.00031124763158381927,-0.00015909842494197832,0.00013118623779125743,-3.366940125346892e-05,-0.0011113730860489912,-0.0004959837906026105,international status,LinearRegression
0.0003968013183079219,-3.128535109973443e-06,0.0023145028294581874,0.0001788749867270486,1.1189274277291187e-05,-0.0013988697198608552,-3.291064263475314e-06,0.0003857641589569445,-0.0013003628529478025,international status,LinearRegression
0.00010950803329587706,-0.00018925657329826642,0.0013154368599078907,0.0001788749867270486,-4.6328944863394056e-05,0.0015485194395270165,2.5762410275546438e-05,0.0017055377102815257,0.005035600469931131,international status,LinearRegression
-6.883469138216762e-05,0.0001493380493634155,-0.002347805028443197,0.0007125843102103556,-0.0005473851147409809,-0.000527490279542392,3.4055411304121033e-06,0.001362028669332494,-0.008480953922929633,international status,LinearRegression
-6.883469138216762e-05,-3.128535109973443e-06,0.0023145028294581874,0.0001788749867270486,1.1189274277291187e-05,-0.0013988697198608552,-3.291064263475314e-06,0.0003857641589569445,0.001116679229113199,international status,LinearRegression
-0.0006073576534729348,-7.837178459034719e-05,-0.0010157170690428016,-0.0003969304013620556,0.0002758671977534817,0.00040331613336579863,-3.878333269953076e-06,0.0008083231427720368,-0.006344084394829662,international status,LinearRegression
0.0002501895326433102,-9.223238317883715e-05,0.0009824148700577917,0.0005295855241688301,-0.00047440207938158086,-0.0004413265574739484,2.5214828609527997e-05,0.00045130031499961213,-0.0063698252953348295,international status,LinearRegression
-6.883469138216762e-05,0.00016913890448982968,-0.0010157170690428016,-0.00040642987556429596,-0.0016057905354781663,-0.00020981413649991197,1.3396809899877586e-05,0.002495761153154902,-0.006536586297582619,international status,LinearRegression
-6.883469138216762e-05,0.0001493380493634155,-0.0010157170690428016,0.0006277521743152199,0.0006446870958789828,0.0004141000690910641,8.350641593832534e-05,0.0005629536960897968,-0.0106562903311403,international status,LinearRegression
-0.0006073576534729348,-6.451118600185731e-05,0.0016484588497579894,-0.00013940583705385526,0.00027792077003185053,0.0009881404625445532,5.732409402572501e-05,0.0009340946243921524,0.01817345123376394,international status,LinearRegression
-6.809666160623893e-05,-0.00015955529060864522,-0.0006826950791927026,0.002340870064266814,-0.0009304551077623138,0.00016056414403857323,-4.855682006690146e-06,2.061592893817219e-05,0.007914810433243725,international status,LinearRegression
-6.883469138216762e-05,-1.6989133698463314e-05,0.0019814808396080882,0.0008031477559570948,-6.955189286238046e-05,0.0054277416031798505,1.7087425503868245e-05,0.0005655070404593127,-0.0006567754332164054,international status,LinearRegression
-0.0006073576534729348,0.00016319864795190538,0.0016484588497579894,-0.0010130274602138242,1.8332312373918697e-05,0.0012041783894948777,-4.020817846169976e-05,-0.0005857943179086282,-0.010787871683942189,international status,LinearRegression
0.0002501895326433102,-7.639169907770582e-05,-0.0013487390588929004,0.00039909978651682344,0.001486116513897067,-0.001044251412710464,-5.093631141118298e-05,0.00012280490087634177,-0.008167312335734882,international status,LinearRegression
-6.883469138216762e-05,7.013462885775893e-05,0.0006493928802076929,7.949019885974443e-05,-0.00019601964847011346,-0.0038889379528131273,-2.143297933276523e-06,0.0005909472199919101,-0.009539720669403347,international status,LinearRegression
-6.809666160623893e-05,0.00015923847692662254,0.0016484588497579894,0.0001788749867270486,-1.878869605723121e-05,-0.0007832306346537208,-5.458620335151085e-05,-0.001361064089489333,-0.006243507699151588,international status,LinearRegression
0.0002501895326433102,5.627403026926897e-05,-0.0013487390588929004,0.0011835667286416666,-0.0007642263354319326,0.00011239942690382928,-3.4112890011048504e-05,0.0008352593556064908,-0.01193167301575969,international status,LinearRegression
-0.0006073576534729348,3.8453260655496264e-05,0.0016484588497579894,0.0001788749867270486,-0.00011359154528119376,0.001168408392313637,-3.960686151846372e-05,0.004566139911757246,-0.004664590091298614,international status,LinearRegression
