Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
1.2176116016036703e-05,0.4631181358989275,5.083786005531006e-05,0.0071300673247389505,0.003960003348803932,0.0016022154000435995,-0.0005740165849337231,-0.0005390391534043637,4.215634769780529e-05,0.047402381896972656
