Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
5.534734213869636e-05,0.5128052402744515,0.00037931526260121223,0.0194760176268459,0.011364263539848195,0.006398339767232808,-0.000295071872725039,-0.0002849328711695964,6.200599617714362e-05,0.04478144645690918
