MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0022674878767614784,0.0476181465069933,0.024200301892700105,0.010225335000000002,-0.8886665386960961,-0.8886377466076401,-0.00018592227624698022,1.3360168933868408
