MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0004321248930858082,0.02078761393440354,0.015206432127149953,0.01148532516787254,-0.01628610221057647,-0.016238610595115333,0.0001421036131724098,80.13932514190674
