MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0005974717314002315,0.024443234880028288,0.01833441745944277,0.01424056500000001,-1.13781086229005,-1.137810032805318,-1.5225734047135522e-05,1.447779655456543
