MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0008229214529028684,0.028686607553052842,0.013252981186549578,0.005556587915203526,-0.030000359448007607,-0.029994051813327482,-7.098944324597738e-05,105.39483070373535
