MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0026270103313053754,0.05125436889968869,0.025258930975500003,0.010575804999999966,-1.1881248232434638,-1.1881139764189794,-0.00011411589749999605,1.5149080753326416
