Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00021824236687600993,0.5273879058305877,0.00037825781271853066,0.019448851192770504,0.011341113251178944,0.006308480712136744,0.0024935369988108302,0.0024997309991403593,4.8464273448788293e-05,0.11039352416992188
