Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
1.1379563567293775e-05,0.5089807552834996,0.0002792697599757041,0.016711366191179706,0.012167773938001175,0.009049701752608608,0.0007461524815433052,0.0007482495969317604,2.420946570736384e-05,0.08959269523620605
