MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0008150194631274791,0.028548545727015224,0.013537287709075219,0.006033125458184935,-0.020109923027502585,-0.02010991848614263,-1.9048179141977506e-06,87.3437192440033
