Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-4.264256469917494e-05,0.49664190345944,5.07753971546853e-05,0.0071256857322425675,0.003948223136284279,0.0016044473918545576,0.0006553576510720527,0.0006909794562877103,4.254288938612476e-05,0.09279465675354004
