Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
-2.6109377136288065e-06,0.5084604867967002,5.073258461186663e-05,0.007122680998884242,0.00393827090584488,0.0015909811531359397,0.0014979800171922575,0.0015379741844169237,4.507828130217033e-05,0.04817938804626465
