Slope,Y-intercept,MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.00010603012745688149,0.6700145745186381,0.0007989907403374817,0.028266424258074838,0.012835554496409217,0.0051380233721248225,-4.775284473246266e-05,-2.412862268830196e-05,-0.00013738498223364124,0.04268503189086914
