MSE,RMSE,MAE,MedAE,R2,Explained Variance,MBD,Runtime
0.0012142532759533353,0.03484613717405898,0.015732760284447072,0.006303625900049209,-0.011392191022691067,-0.011378947928344818,-0.00012609259434434055,84.52210688591003
